feature_code,year,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace,score
S12000026,2016,Male,All,All,All,All,All,All,0.42000000000000004
S12000026,2017,All,All,80% least deprived,All,All,All,All,0.42
S12000026,2017,All,All,All,All,Adults,All,All,0.345
S12000026,2017,All,All,All,All,All,All,All,0.43
S12000026,2017,All,All,All,All,All,All,Less than 10 minutes,0.425
S12000026,2017,All,All,All,All,All,White,All,0.44
S12000026,2017,All,All,All,All,Pensioners,All,All,0.53
S12000026,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.45499999999999996
S12000026,2017,All,All,All,Owned Outright,All,All,All,0.5750000000000001
S12000026,2017,All,Rural,All,All,All,All,All,0.575
S12000026,2017,All,Urban,All,All,All,All,All,0.315
S12000026,2017,Female,All,All,All,All,All,All,0.42000000000000004
S12000026,2017,Male,All,All,All,All,All,All,0.435
S12000026,2018,All,All,80% least deprived,All,All,All,All,0.46
S12000026,2018,All,All,All,All,Adults,All,All,0.385
S12000026,2018,All,All,All,All,All,All,All,0.45
S12000026,2018,All,All,All,All,All,All,Less than 10 minutes,0.455
S12000026,2018,All,All,All,All,All,White,All,0.44
S12000026,2018,All,All,All,All,Pensioners,All,All,0.615
S12000026,2018,All,All,All,Owned Outright,All,All,All,0.565
S12000026,2018,All,All,All,Social Rented,All,All,All,0.07999999999999999
S12000026,2018,All,Rural,All,All,All,All,All,0.505
S12000026,2018,All,Urban,All,All,All,All,All,0.39499999999999996
S12000026,2018,Female,All,All,All,All,All,All,0.495
S12000026,2018,Male,All,All,All,All,All,All,0.38
S12000026,2019,All,All,80% least deprived,All,All,All,All,0.435
S12000026,2019,All,All,All,All,Adults,All,All,0.31499999999999995
S12000026,2019,All,All,All,All,All,All,All,0.43000000000000005
S12000026,2019,All,All,All,All,All,All,Less than 10 minutes,0.45499999999999996
S12000026,2019,All,All,All,All,All,White,All,0.42000000000000004
S12000026,2019,All,All,All,All,Pensioners,All,All,0.54
S12000026,2019,All,All,All,All,With Children,All,All,0.445
S12000026,2019,All,All,All,Owned Outright,All,All,All,0.53
S12000026,2019,All,All,All,Social Rented,All,All,All,0.275
S12000026,2019,All,Rural,All,All,All,All,All,0.485
S12000026,2019,All,Urban,All,All,All,All,All,0.355
S12000026,2019,Female,All,All,All,All,All,All,0.5
S12000026,2019,Male,All,All,All,All,All,All,0.33499999999999996
S12000027,2013,All,All,80% least deprived,All,All,All,All,0.6699999999999999
S12000027,2013,All,All,All,All,Adults,All,All,0.645
S12000027,2013,All,All,All,All,All,All,All,0.6699999999999999
S12000027,2013,All,All,All,All,All,All,Less than 10 minutes,0.6599999999999999
S12000027,2013,All,All,All,All,All,White,All,0.6649999999999999
S12000027,2013,All,All,All,All,Pensioners,All,All,0.855
S12000027,2013,All,All,All,All,With Children,All,All,0.545
S12000027,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.6749999999999999
S12000027,2013,All,All,All,Owned Outright,All,All,All,0.83
S12000027,2013,All,All,All,Social Rented,All,All,All,0.49
S12000027,2013,All,Rural,All,All,All,All,All,0.71
S12000027,2013,All,Urban,All,All,All,All,All,0.605
S12000027,2013,Female,All,All,All,All,All,All,0.675
S12000027,2013,Male,All,All,All,All,All,All,0.685
S12000027,2014,All,All,80% least deprived,All,All,All,All,0.56
S12000027,2014,All,All,All,All,Adults,All,All,0.46499999999999997
S12000027,2014,All,All,All,All,All,All,All,0.56
S12000027,2014,All,All,All,All,All,All,Less than 10 minutes,0.57
S12000027,2014,All,All,All,All,All,White,All,0.56
S12000027,2014,All,All,All,All,Pensioners,All,All,0.755
S12000027,2014,All,All,All,All,With Children,All,All,0.53
S12000027,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.515
S12000027,2014,All,All,All,Owned Outright,All,All,All,0.71
S12000027,2014,All,All,All,Social Rented,All,All,All,0.4
S12000027,2014,All,Rural,All,All,All,All,All,0.61
S12000027,2014,All,Urban,All,All,All,All,All,0.45
S12000027,2014,Female,All,All,All,All,All,All,0.61
S12000027,2014,Male,All,All,All,All,All,All,0.515
S12000027,2015,All,All,80% least deprived,All,All,All,All,0.605
S12000027,2015,All,All,All,All,Adults,All,All,0.515
S12000027,2015,All,All,All,All,All,All,All,0.605
S12000027,2015,All,All,All,All,All,All,Less than 10 minutes,0.61
S12000027,2015,All,All,All,All,All,White,All,0.61
S12000027,2015,All,All,All,All,Pensioners,All,All,0.7050000000000001
S12000027,2015,All,All,All,All,With Children,All,All,0.675
S12000027,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.625
S12000027,2015,All,All,All,Owned Outright,All,All,All,0.745
S12000027,2015,All,Rural,All,All,All,All,All,0.68
S12000027,2015,All,Urban,All,All,All,All,All,0.49
S12000027,2015,Female,All,All,All,All,All,All,0.675
S12000027,2015,Male,All,All,All,All,All,All,0.55
S12000027,2016,All,All,80% least deprived,All,All,All,All,0.645
S12000027,2016,All,All,All,All,Adults,All,All,0.615
S12000027,2016,All,All,All,All,All,All,All,0.645
S12000027,2016,All,All,All,All,All,All,Less than 10 minutes,0.625
S12000027,2016,All,All,All,All,All,White,All,0.645
S12000027,2016,All,All,All,All,Pensioners,All,All,0.685
S12000027,2016,All,All,All,All,With Children,All,All,0.645
S12000027,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.675
S12000027,2016,All,All,All,Owned Outright,All,All,All,0.76
S12000027,2016,All,All,All,Social Rented,All,All,All,0.405
S12000027,2016,All,Rural,All,All,All,All,All,0.73
S12000027,2016,All,Urban,All,All,All,All,All,0.44
S12000027,2016,Female,All,All,All,All,All,All,0.675
S12000027,2016,Male,All,All,All,All,All,All,0.595
S12000027,2017,All,All,80% least deprived,All,All,All,All,0.66
S12000027,2017,All,All,All,All,Adults,All,All,0.595
S12000027,2017,All,All,All,All,All,All,All,0.66
S12000027,2017,All,All,All,All,All,All,Less than 10 minutes,0.655
S12000027,2017,All,All,All,All,All,White,All,0.665
S12000027,2017,All,All,All,All,Pensioners,All,All,0.77
S12000027,2017,All,All,All,All,With Children,All,All,0.69
S12000027,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.71
S12000027,2017,All,All,All,Owned Outright,All,All,All,0.705
S12000027,2017,All,All,All,Social Rented,All,All,All,0.5499999999999999
S12000027,2017,All,Rural,All,All,All,All,All,0.755
S12000027,2017,All,Urban,All,All,All,All,All,0.435
S12000027,2017,Female,All,All,All,All,All,All,0.655
S12000027,2017,Male,All,All,All,All,All,All,0.665
S12000027,2018,All,All,80% least deprived,All,All,All,All,0.5549999999999999
S12000027,2018,All,All,All,All,Adults,All,All,0.465
S12000027,2018,All,All,All,All,All,All,All,0.5549999999999999
S12000027,2018,All,All,All,All,All,All,Less than 10 minutes,0.565
S12000027,2018,All,All,All,All,All,White,All,0.5599999999999999
S12000027,2018,All,All,All,All,Pensioners,All,All,0.75
S12000027,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.48500000000000004
S12000027,2018,All,All,All,Owned Outright,All,All,All,0.6699999999999999
S12000027,2018,All,Rural,All,All,All,All,All,0.67
S12000027,2018,All,Urban,All,All,All,All,All,0.265
S12000027,2018,Female,All,All,All,All,All,All,0.5800000000000001
S12000027,2018,Male,All,All,All,All,All,All,0.535
S12000027,2019,All,All,80% least deprived,All,All,All,All,0.655
S12000027,2019,All,All,All,All,Adults,All,All,0.675
S12000027,2019,All,All,All,All,All,All,All,0.655
S12000027,2019,All,All,All,All,All,All,Less than 10 minutes,0.68
S12000027,2019,All,All,All,All,All,White,All,0.665
S12000027,2019,All,All,All,All,Pensioners,All,All,0.7749999999999999
S12000027,2019,All,All,All,All,With Children,All,All,0.5
S12000027,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.6499999999999999
S12000027,2019,All,All,All,Owned Outright,All,All,All,0.8099999999999999
S12000027,2019,All,Rural,All,All,All,All,All,0.68
S12000027,2019,All,Urban,All,All,All,All,All,0.605
S12000027,2019,Female,All,All,All,All,All,All,0.6599999999999999
S12000027,2019,Male,All,All,All,All,All,All,0.66
S12000028,2013,All,All,80% least deprived,All,All,All,All,0.44
S12000028,2013,All,All,All,All,Adults,All,All,0.29500000000000004
S12000028,2013,All,All,All,All,All,All,All,0.38
S12000028,2013,All,All,All,All,All,All,Less than 10 minutes,0.38
S12000028,2013,All,All,All,All,All,White,All,0.37000000000000005
S12000028,2013,All,All,All,All,Pensioners,All,All,0.515
S12000028,2013,All,All,All,All,With Children,All,All,0.35500000000000004
S12000028,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.385
S12000028,2013,All,All,All,Owned Outright,All,All,All,0.53
S12000028,2013,All,Urban,All,All,All,All,All,0.39
S12000028,2013,Female,All,All,All,All,All,All,0.32499999999999996
S12000028,2013,Male,All,All,All,All,All,All,0.455
S12000028,2014,All,All,80% least deprived,All,All,All,All,0.5449999999999999
S12000028,2014,All,All,All,All,Adults,All,All,0.505
S12000028,2014,All,All,All,All,All,All,All,0.525
S12000028,2014,All,All,All,All,All,All,Less than 10 minutes,0.535
S12000028,2014,All,All,All,All,All,White,All,0.525
S12000028,2014,All,All,All,All,Pensioners,All,All,0.625
S12000028,2014,All,All,All,All,With Children,All,All,0.47
S12000028,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.53
S12000028,2014,All,All,All,Owned Outright,All,All,All,0.62
S12000028,2014,All,Urban,All,All,All,All,All,0.5700000000000001
S12000028,2014,Female,All,All,All,All,All,All,0.585
S12000028,2014,Male,All,All,All,All,All,All,0.48
S12000028,2015,All,All,80% least deprived,All,All,All,All,0.525
S12000028,2015,All,All,All,All,Adults,All,All,0.435
S12000028,2015,All,All,All,All,All,All,All,0.49
S12000028,2015,All,All,All,All,All,All,Less than 10 minutes,0.5
S12000028,2015,All,All,All,All,All,White,All,0.49
S12000028,2015,All,All,All,All,Pensioners,All,All,0.65
S12000028,2015,All,All,All,All,With Children,All,All,0.45
S12000028,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.47000000000000003
S12000028,2015,All,All,All,Owned Outright,All,All,All,0.595
S12000028,2015,All,All,All,Social Rented,All,All,All,0.47000000000000003
S12000028,2015,All,Rural,All,All,All,All,All,0.5
S12000028,2015,All,Urban,All,All,All,All,All,0.495
S12000028,2015,Female,All,All,All,All,All,All,0.5249999999999999
S12000028,2015,Male,All,All,All,All,All,All,0.45999999999999996
S12000028,2016,All,All,80% least deprived,All,All,All,All,0.545
S12000028,2016,All,All,All,All,Adults,All,All,0.47000000000000003
S12000028,2016,All,All,All,All,All,All,All,0.51
S12000028,2016,All,All,All,All,All,All,Less than 10 minutes,0.545
S12000028,2016,All,All,All,All,All,White,All,0.51
S12000028,2016,All,All,All,All,Pensioners,All,All,0.595
S12000028,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.43000000000000005
S12000028,2016,All,All,All,Owned Outright,All,All,All,0.655
S12000028,2016,All,Rural,All,All,All,All,All,0.5700000000000001
S12000028,2016,All,Urban,All,All,All,All,All,0.49
S12000028,2016,Female,All,All,All,All,All,All,0.475
S12000028,2016,Male,All,All,All,All,All,All,0.5449999999999999
S12000028,2017,All,All,80% least deprived,All,All,All,All,0.545
S12000028,2017,All,All,All,All,Adults,All,All,0.475
S12000028,2017,All,All,All,All,All,All,All,0.5
S12000028,2017,All,All,All,All,All,All,Less than 10 minutes,0.515
S12000028,2017,All,All,All,All,All,White,All,0.5
S12000028,2017,All,All,All,All,Pensioners,All,All,0.575
S12000028,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.5
S12000028,2017,All,All,All,Owned Outright,All,All,All,0.625
S12000028,2017,All,Rural,All,All,All,All,All,0.52
S12000028,2017,All,Urban,All,All,All,All,All,0.49999999999999994
S12000028,2017,Female,All,All,All,All,All,All,0.48
S12000028,2017,Male,All,All,All,All,All,All,0.51
S12000028,2018,All,All,80% least deprived,All,All,All,All,0.54
S12000028,2018,All,All,All,All,Adults,All,All,0.455
S12000028,2018,All,All,All,All,All,All,All,0.49
S12000028,2018,All,All,All,All,All,All,Less than 10 minutes,0.475
S12000028,2018,All,All,All,All,All,White,All,0.49
S12000028,2018,All,All,All,All,Pensioners,All,All,0.5449999999999999
S12000028,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.505
S12000028,2018,All,All,All,Owned Outright,All,All,All,0.635
S12000028,2018,All,Urban,All,All,All,All,All,0.47500000000000003
S12000028,2018,Female,All,All,All,All,All,All,0.505
S12000028,2018,Male,All,All,All,All,All,All,0.45999999999999996
S12000028,2019,All,All,80% least deprived,All,All,All,All,0.56
S12000028,2019,All,All,All,All,Adults,All,All,0.505
S12000028,2019,All,All,All,All,All,All,All,0.5
S12000028,2019,All,All,All,All,All,All,Less than 10 minutes,0.515
S12000028,2019,All,All,All,All,All,White,All,0.49
S12000028,2019,All,All,All,All,Pensioners,All,All,0.51
S12000028,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.5449999999999999
S12000028,2019,All,All,All,Owned Outright,All,All,All,0.58
S12000028,2019,All,Rural,All,All,All,All,All,0.57
S12000028,2019,All,Urban,All,All,All,All,All,0.47500000000000003
S12000028,2019,Female,All,All,All,All,All,All,0.5
S12000028,2019,Male,All,All,All,All,All,All,0.485
S12000029,2013,All,All,20% most deprived,All,All,All,All,0.41000000000000003
S12000029,2013,All,All,80% least deprived,All,All,All,All,0.475
S12000029,2013,All,All,All,All,Adults,All,All,0.47
S12000029,2013,All,All,All,All,All,All,All,0.475
S12000029,2013,All,All,All,All,All,All,Less than 10 minutes,0.475
S12000029,2013,All,All,All,All,All,All,More than 10 minutes,0.49
S12000029,2013,All,All,All,All,All,White,All,0.47
S12000029,2013,All,All,All,All,Pensioners,All,All,0.605
S12000029,2013,All,All,All,All,With Children,All,All,0.345
S12000029,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.54
S12000029,2013,All,All,All,Owned Outright,All,All,All,0.495
S12000029,2013,All,All,All,Social Rented,All,All,All,0.345
S12000029,2013,All,Urban,All,All,All,All,All,0.45499999999999996
S12000029,2013,Female,All,All,All,All,All,All,0.455
S12000029,2013,Male,All,All,All,All,All,All,0.485
S12000029,2014,All,All,20% most deprived,All,All,All,All,0.585
S12000029,2014,All,All,80% least deprived,All,All,All,All,0.555
S12000029,2014,All,All,All,All,Adults,All,All,0.575
S12000029,2014,All,All,All,All,All,All,All,0.56
S12000029,2014,All,All,All,All,All,All,Less than 10 minutes,0.58
S12000029,2014,All,All,All,All,All,All,More than 10 minutes,0.44
S12000029,2014,All,All,All,All,All,White,All,0.555
S12000029,2014,All,All,All,All,Pensioners,All,All,0.7000000000000001
S12000029,2014,All,All,All,All,With Children,All,All,0.41000000000000003
S12000029,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.515
S12000029,2014,All,All,All,Owned Outright,All,All,All,0.685
S12000029,2014,All,All,All,Social Rented,All,All,All,0.465
S12000029,2014,All,Urban,All,All,All,All,All,0.5549999999999999
S12000029,2014,Female,All,All,All,All,All,All,0.5449999999999999
S12000029,2014,Male,All,All,All,All,All,All,0.57
S12000029,2015,All,All,20% most deprived,All,All,All,All,0.425
S12000029,2015,All,All,80% least deprived,All,All,All,All,0.49
S12000029,2015,All,All,All,All,Adults,All,All,0.44999999999999996
S12000029,2015,All,All,All,All,All,All,All,0.47
S12000029,2015,All,All,All,All,All,All,Less than 10 minutes,0.485
S12000029,2015,All,All,All,All,All,All,More than 10 minutes,0.445
S12000029,2015,All,All,All,All,All,White,All,0.48
S12000029,2015,All,All,All,All,Pensioners,All,All,0.565
S12000029,2015,All,All,All,All,With Children,All,All,0.465
S12000029,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.495
S12000029,2015,All,All,All,Owned Outright,All,All,All,0.595
S12000029,2015,All,All,All,Social Rented,All,All,All,0.355
S12000029,2015,All,Urban,All,All,All,All,All,0.45499999999999996
S12000029,2015,Female,All,All,All,All,All,All,0.505
S12000029,2015,Male,All,All,All,All,All,All,0.45
S12000029,2016,All,All,20% most deprived,All,All,All,All,0.29500000000000004
S12000029,2016,All,All,80% least deprived,All,All,All,All,0.45
S12000029,2016,All,All,All,All,Adults,All,All,0.38
S12000029,2016,All,All,All,All,All,All,All,0.41000000000000003
S12000029,2016,All,All,All,All,All,All,Less than 10 minutes,0.41
S12000029,2016,All,All,All,All,All,All,More than 10 minutes,0.445
S12000029,2016,All,All,All,All,All,White,All,0.42
S12000029,2016,All,All,All,All,Pensioners,All,All,0.59
S12000029,2016,All,All,All,All,With Children,All,All,0.32
S12000029,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.38
S12000029,2016,All,All,All,Owned Outright,All,All,All,0.605
S12000029,2016,All,All,All,Social Rented,All,All,All,0.315
S12000029,2016,All,Urban,All,All,All,All,All,0.415
S12000029,2016,Female,All,All,All,All,All,All,0.37
S12000029,2016,Male,All,All,All,All,All,All,0.46
S12000029,2017,All,All,20% most deprived,All,All,All,All,0.455
S12000029,2017,All,All,80% least deprived,All,All,All,All,0.43999999999999995
S12000029,2017,All,All,All,All,Adults,All,All,0.42000000000000004
S12000029,2017,All,All,All,All,All,All,All,0.435
S12000029,2017,All,All,All,All,All,All,Less than 10 minutes,0.44
S12000029,2017,All,All,All,All,All,All,More than 10 minutes,0.475
S12000029,2017,All,All,All,All,All,White,All,0.45
S12000029,2017,All,All,All,All,Pensioners,All,All,0.595
S12000029,2017,All,All,All,All,With Children,All,All,0.36
S12000029,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.445
S12000029,2017,All,All,All,Owned Outright,All,All,All,0.54
S12000029,2017,All,All,All,Social Rented,All,All,All,0.37
S12000029,2017,All,Urban,All,All,All,All,All,0.43
S12000029,2017,Female,All,All,All,All,All,All,0.45
S12000029,2017,Male,All,All,All,All,All,All,0.42999999999999994
S12000029,2018,All,All,20% most deprived,All,All,All,All,0.31999999999999995
S12000029,2018,All,All,80% least deprived,All,All,All,All,0.55
S12000029,2018,All,All,All,All,Adults,All,All,0.42999999999999994
S12000029,2018,All,All,All,All,All,All,All,0.49
S12000029,2018,All,All,All,All,All,All,Less than 10 minutes,0.515
S12000029,2018,All,All,All,All,All,All,More than 10 minutes,0.415
S12000029,2018,All,All,All,All,All,White,All,0.49
S12000029,2018,All,All,All,All,Pensioners,All,All,0.64
S12000029,2018,All,All,All,All,With Children,All,All,0.48
S12000029,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.52
S12000029,2018,All,All,All,Owned Outright,All,All,All,0.61
S12000029,2018,All,All,All,Social Rented,All,All,All,0.315
S12000029,2018,All,Urban,All,All,All,All,All,0.47500000000000003
S12000029,2018,Female,All,All,All,All,All,All,0.53
S12000029,2018,Male,All,All,All,All,All,All,0.45499999999999996
S12000029,2019,All,All,20% most deprived,All,All,All,All,0.355
