feature_code,year,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace,score
S12000026,2016,All,All,80% least deprived,All,All,All,All,0.78
S12000026,2016,All,All,All,All,Adults,All,All,0.7050000000000001
S12000026,2016,All,All,All,All,All,All,All,0.755
S12000026,2016,All,All,All,All,All,All,Less than 10 minutes,0.75
S12000026,2016,All,All,All,All,All,White,All,0.755
S12000026,2016,All,All,All,All,Pensioners,All,All,0.7899999999999999
S12000026,2016,All,All,All,All,With Children,All,All,0.8
S12000026,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.86
S12000026,2016,All,All,All,Owned Outright,All,All,All,0.8099999999999999
S12000026,2016,All,Rural,All,All,All,All,All,0.825
S12000026,2016,All,Urban,All,All,All,All,All,0.7
S12000026,2016,Female,All,All,All,All,All,All,0.76
S12000026,2016,Male,All,All,All,All,All,All,0.75
S12000026,2017,All,All,80% least deprived,All,All,All,All,0.765
S12000026,2017,All,All,All,All,Adults,All,All,0.69
S12000026,2017,All,All,All,All,All,All,All,0.765
S12000026,2017,All,All,All,All,All,All,Less than 10 minutes,0.76
S12000026,2017,All,All,All,All,All,White,All,0.76
S12000026,2017,All,All,All,All,Pensioners,All,All,0.845
S12000026,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.785
S12000026,2017,All,All,All,Owned Outright,All,All,All,0.83
S12000026,2017,All,Rural,All,All,All,All,All,0.87
S12000026,2017,All,Urban,All,All,All,All,All,0.68
S12000026,2017,Female,All,All,All,All,All,All,0.745
S12000026,2017,Male,All,All,All,All,All,All,0.785
S12000026,2018,All,All,80% least deprived,All,All,All,All,0.805
S12000026,2018,All,All,All,All,Adults,All,All,0.74
S12000026,2018,All,All,All,All,All,All,All,0.79
S12000026,2018,All,All,All,All,All,All,Less than 10 minutes,0.795
S12000026,2018,All,All,All,All,All,White,All,0.795
S12000026,2018,All,All,All,All,Pensioners,All,All,0.9099999999999999
S12000026,2018,All,All,All,Owned Outright,All,All,All,0.865
S12000026,2018,All,All,All,Social Rented,All,All,All,0.69
S12000026,2018,All,Rural,All,All,All,All,All,0.86
S12000026,2018,All,Urban,All,All,All,All,All,0.7300000000000001
S12000026,2018,Female,All,All,All,All,All,All,0.845
S12000026,2018,Male,All,All,All,All,All,All,0.73
S12000026,2019,All,All,80% least deprived,All,All,All,All,0.765
S12000026,2019,All,All,All,All,Adults,All,All,0.725
S12000026,2019,All,All,All,All,All,All,All,0.755
S12000026,2019,All,All,All,All,All,All,Less than 10 minutes,0.755
S12000026,2019,All,All,All,All,All,White,All,0.76
S12000026,2019,All,All,All,All,Pensioners,All,All,0.8200000000000001
S12000026,2019,All,All,All,All,With Children,All,All,0.745
S12000026,2019,All,All,All,Owned Outright,All,All,All,0.855
S12000026,2019,All,All,All,Social Rented,All,All,All,0.625
S12000026,2019,All,Rural,All,All,All,All,All,0.8250000000000001
S12000026,2019,All,Urban,All,All,All,All,All,0.6849999999999999
S12000026,2019,Female,All,All,All,All,All,All,0.77
S12000026,2019,Male,All,All,All,All,All,All,0.745
S12000027,2013,All,All,80% least deprived,All,All,All,All,0.86
S12000027,2013,All,All,All,All,Adults,All,All,0.82
S12000027,2013,All,All,All,All,All,All,All,0.86
S12000027,2013,All,All,All,All,All,All,Less than 10 minutes,0.87
S12000027,2013,All,All,All,All,All,White,All,0.855
S12000027,2013,All,All,All,All,Pensioners,All,All,0.9500000000000001
S12000027,2013,All,All,All,All,With Children,All,All,0.86
S12000027,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.9149999999999999
S12000027,2013,All,All,All,Owned Outright,All,All,All,0.86
S12000027,2013,All,All,All,Social Rented,All,All,All,0.84
S12000027,2013,All,Rural,All,All,All,All,All,0.89
S12000027,2013,All,Urban,All,All,All,All,All,0.82
S12000027,2013,Female,All,All,All,All,All,All,0.845
S12000027,2013,Male,All,All,All,All,All,All,0.885
S12000027,2014,All,All,80% least deprived,All,All,All,All,0.855
S12000027,2014,All,All,All,All,Adults,All,All,0.83
S12000027,2014,All,All,All,All,All,All,All,0.855
S12000027,2014,All,All,All,All,All,All,Less than 10 minutes,0.845
S12000027,2014,All,All,All,All,All,White,All,0.85
S12000027,2014,All,All,All,All,Pensioners,All,All,0.915
S12000027,2014,All,All,All,All,With Children,All,All,0.81
S12000027,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.885
S12000027,2014,All,All,All,Owned Outright,All,All,All,0.885
S12000027,2014,All,All,All,Social Rented,All,All,All,0.705
S12000027,2014,All,Rural,All,All,All,All,All,0.895
S12000027,2014,All,Urban,All,All,All,All,All,0.755
S12000027,2014,Female,All,All,All,All,All,All,0.87
S12000027,2014,Male,All,All,All,All,All,All,0.825
S12000027,2015,All,All,80% least deprived,All,All,All,All,0.86
S12000027,2015,All,All,All,All,Adults,All,All,0.85
S12000027,2015,All,All,All,All,All,All,All,0.86
S12000027,2015,All,All,All,All,All,All,Less than 10 minutes,0.86
S12000027,2015,All,All,All,All,All,White,All,0.86
S12000027,2015,All,All,All,All,Pensioners,All,All,0.9
S12000027,2015,All,All,All,All,With Children,All,All,0.85
S12000027,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.9249999999999999
S12000027,2015,All,All,All,Owned Outright,All,All,All,0.8949999999999999
S12000027,2015,All,Rural,All,All,All,All,All,0.9
S12000027,2015,All,Urban,All,All,All,All,All,0.8
S12000027,2015,Female,All,All,All,All,All,All,0.88
S12000027,2015,Male,All,All,All,All,All,All,0.85
S12000027,2016,All,All,80% least deprived,All,All,All,All,0.84
S12000027,2016,All,All,All,All,Adults,All,All,0.7999999999999999
S12000027,2016,All,All,All,All,All,All,All,0.84
S12000027,2016,All,All,All,All,All,All,Less than 10 minutes,0.825
S12000027,2016,All,All,All,All,All,White,All,0.84
S12000027,2016,All,All,All,All,Pensioners,All,All,0.88
S12000027,2016,All,All,All,All,With Children,All,All,0.885
S12000027,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.88
S12000027,2016,All,All,All,Owned Outright,All,All,All,0.9299999999999999
S12000027,2016,All,All,All,Social Rented,All,All,All,0.655
S12000027,2016,All,Rural,All,All,All,All,All,0.9049999999999999
S12000027,2016,All,Urban,All,All,All,All,All,0.7250000000000001
S12000027,2016,Female,All,All,All,All,All,All,0.875
S12000027,2016,Male,All,All,All,All,All,All,0.8049999999999999
S12000027,2017,All,All,80% least deprived,All,All,All,All,0.9099999999999999
S12000027,2017,All,All,All,All,Adults,All,All,0.915
S12000027,2017,All,All,All,All,All,All,All,0.9099999999999999
S12000027,2017,All,All,All,All,All,All,Less than 10 minutes,0.9099999999999999
S12000027,2017,All,All,All,All,All,White,All,0.8999999999999999
S12000027,2017,All,All,All,All,Pensioners,All,All,0.9
S12000027,2017,All,All,All,All,With Children,All,All,0.9149999999999999
S12000027,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.9099999999999999
S12000027,2017,All,All,All,Owned Outright,All,All,All,0.9249999999999999
S12000027,2017,All,All,All,Social Rented,All,All,All,0.855
S12000027,2017,All,Rural,All,All,All,All,All,0.9299999999999999
S12000027,2017,All,Urban,All,All,All,All,All,0.855
S12000027,2017,Female,All,All,All,All,All,All,0.9149999999999999
S12000027,2017,Male,All,All,All,All,All,All,0.8999999999999999
S12000027,2018,All,All,80% least deprived,All,All,All,All,0.855
S12000027,2018,All,All,All,All,Adults,All,All,0.835
S12000027,2018,All,All,All,All,All,All,All,0.855
S12000027,2018,All,All,All,All,All,All,Less than 10 minutes,0.855
S12000027,2018,All,All,All,All,All,White,All,0.865
S12000027,2018,All,All,All,All,Pensioners,All,All,0.9249999999999999
S12000027,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.835
S12000027,2018,All,All,All,Owned Outright,All,All,All,0.9450000000000001
S12000027,2018,All,Rural,All,All,All,All,All,0.905
S12000027,2018,All,Urban,All,All,All,All,All,0.75
S12000027,2018,Female,All,All,All,All,All,All,0.845
S12000027,2018,Male,All,All,All,All,All,All,0.875
S12000027,2019,All,All,80% least deprived,All,All,All,All,0.845
S12000027,2019,All,All,All,All,Adults,All,All,0.835
S12000027,2019,All,All,All,All,All,All,All,0.845
S12000027,2019,All,All,All,All,All,All,Less than 10 minutes,0.85
S12000027,2019,All,All,All,All,All,White,All,0.845
S12000027,2019,All,All,All,All,Pensioners,All,All,0.88
S12000027,2019,All,All,All,All,With Children,All,All,0.835
S12000027,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.89
S12000027,2019,All,All,All,Owned Outright,All,All,All,0.885
S12000027,2019,All,Rural,All,All,All,All,All,0.88
S12000027,2019,All,Urban,All,All,All,All,All,0.78
S12000027,2019,Female,All,All,All,All,All,All,0.86
S12000027,2019,Male,All,All,All,All,All,All,0.835
S12000028,2013,All,All,80% least deprived,All,All,All,All,0.775
S12000028,2013,All,All,All,All,Adults,All,All,0.665
S12000028,2013,All,All,All,All,All,All,All,0.725
S12000028,2013,All,All,All,All,All,All,Less than 10 minutes,0.72
S12000028,2013,All,All,All,All,All,White,All,0.7150000000000001
S12000028,2013,All,All,All,All,Pensioners,All,All,0.885
S12000028,2013,All,All,All,All,With Children,All,All,0.635
S12000028,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.725
S12000028,2013,All,All,All,Owned Outright,All,All,All,0.825
S12000028,2013,All,Urban,All,All,All,All,All,0.73
S12000028,2013,Female,All,All,All,All,All,All,0.685
S12000028,2013,Male,All,All,All,All,All,All,0.78
S12000028,2014,All,All,80% least deprived,All,All,All,All,0.815
S12000028,2014,All,All,All,All,Adults,All,All,0.69
S12000028,2014,All,All,All,All,All,All,All,0.735
S12000028,2014,All,All,All,All,All,All,Less than 10 minutes,0.735
S12000028,2014,All,All,All,All,All,White,All,0.735
S12000028,2014,All,All,All,All,Pensioners,All,All,0.795
S12000028,2014,All,All,All,All,With Children,All,All,0.74
S12000028,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.775
S12000028,2014,All,All,All,Owned Outright,All,All,All,0.86
S12000028,2014,All,Urban,All,All,All,All,All,0.74
S12000028,2014,Female,All,All,All,All,All,All,0.8049999999999999
S12000028,2014,Male,All,All,All,All,All,All,0.66
S12000028,2015,All,All,80% least deprived,All,All,All,All,0.86
S12000028,2015,All,All,All,All,Adults,All,All,0.83
S12000028,2015,All,All,All,All,All,All,All,0.83
S12000028,2015,All,All,All,All,All,All,Less than 10 minutes,0.83
S12000028,2015,All,All,All,All,All,White,All,0.83
S12000028,2015,All,All,All,All,Pensioners,All,All,0.875
S12000028,2015,All,All,All,All,With Children,All,All,0.8099999999999999
S12000028,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.855
S12000028,2015,All,All,All,Owned Outright,All,All,All,0.875
S12000028,2015,All,All,All,Social Rented,All,All,All,0.745
S12000028,2015,All,Rural,All,All,All,All,All,0.8400000000000001
S12000028,2015,All,Urban,All,All,All,All,All,0.835
S12000028,2015,Female,All,All,All,All,All,All,0.83
S12000028,2015,Male,All,All,All,All,All,All,0.84
S12000028,2016,All,All,80% least deprived,All,All,All,All,0.84
S12000028,2016,All,All,All,All,Adults,All,All,0.73
S12000028,2016,All,All,All,All,All,All,All,0.755
S12000028,2016,All,All,All,All,All,All,Less than 10 minutes,0.8
S12000028,2016,All,All,All,All,All,White,All,0.765
S12000028,2016,All,All,All,All,Pensioners,All,All,0.82
S12000028,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.7949999999999999
S12000028,2016,All,All,All,Owned Outright,All,All,All,0.815
S12000028,2016,All,Rural,All,All,All,All,All,0.815
S12000028,2016,All,Urban,All,All,All,All,All,0.75
S12000028,2016,Female,All,All,All,All,All,All,0.775
S12000028,2016,Male,All,All,All,All,All,All,0.745
S12000028,2017,All,All,80% least deprived,All,All,All,All,0.855
S12000028,2017,All,All,All,All,Adults,All,All,0.765
S12000028,2017,All,All,All,All,All,All,All,0.79
S12000028,2017,All,All,All,All,All,All,Less than 10 minutes,0.795
S12000028,2017,All,All,All,All,All,White,All,0.79
S12000028,2017,All,All,All,All,Pensioners,All,All,0.855
S12000028,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.795
S12000028,2017,All,All,All,Owned Outright,All,All,All,0.87
S12000028,2017,All,Rural,All,All,All,All,All,0.76
S12000028,2017,All,Urban,All,All,All,All,All,0.8
S12000028,2017,Female,All,All,All,All,All,All,0.8099999999999999
S12000028,2017,Male,All,All,All,All,All,All,0.755
S12000028,2018,All,All,80% least deprived,All,All,All,All,0.8099999999999999
S12000028,2018,All,All,All,All,Adults,All,All,0.66
S12000028,2018,All,All,All,All,All,All,All,0.74
S12000028,2018,All,All,All,All,All,All,Less than 10 minutes,0.745
S12000028,2018,All,All,All,All,All,White,All,0.74
S12000028,2018,All,All,All,All,Pensioners,All,All,0.835
S12000028,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.715
S12000028,2018,All,All,All,Owned Outright,All,All,All,0.87
S12000028,2018,All,Urban,All,All,All,All,All,0.71
S12000028,2018,Female,All,All,All,All,All,All,0.8200000000000001
S12000028,2018,Male,All,All,All,All,All,All,0.655
S12000028,2019,All,All,80% least deprived,All,All,All,All,0.795
S12000028,2019,All,All,All,All,Adults,All,All,0.705
S12000028,2019,All,All,All,All,All,All,All,0.755
S12000028,2019,All,All,All,All,All,All,Less than 10 minutes,0.76
S12000028,2019,All,All,All,All,All,White,All,0.75
S12000028,2019,All,All,All,All,Pensioners,All,All,0.83
S12000028,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.75
S12000028,2019,All,All,All,Owned Outright,All,All,All,0.7999999999999999
S12000028,2019,All,Rural,All,All,All,All,All,0.8350000000000001
S12000028,2019,All,Urban,All,All,All,All,All,0.72
S12000028,2019,Female,All,All,All,All,All,All,0.8
S12000028,2019,Male,All,All,All,All,All,All,0.695
S12000029,2013,All,All,20% most deprived,All,All,All,All,0.44
S12000029,2013,All,All,80% least deprived,All,All,All,All,0.735
S12000029,2013,All,All,All,All,Adults,All,All,0.6900000000000001
S12000029,2013,All,All,All,All,All,All,All,0.685
S12000029,2013,All,All,All,All,All,All,Less than 10 minutes,0.6950000000000001
S12000029,2013,All,All,All,All,All,All,More than 10 minutes,0.63
S12000029,2013,All,All,All,All,All,White,All,0.685
S12000029,2013,All,All,All,All,Pensioners,All,All,0.775
S12000029,2013,All,All,All,All,With Children,All,All,0.595
S12000029,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.765
S12000029,2013,All,All,All,Owned Outright,All,All,All,0.76
S12000029,2013,All,All,All,Social Rented,All,All,All,0.39999999999999997
S12000029,2013,All,Urban,All,All,All,All,All,0.655
S12000029,2013,Female,All,All,All,All,All,All,0.67
S12000029,2013,Male,All,All,All,All,All,All,0.68
S12000029,2014,All,All,20% most deprived,All,All,All,All,0.5650000000000001
S12000029,2014,All,All,80% least deprived,All,All,All,All,0.745
S12000029,2014,All,All,All,All,Adults,All,All,0.7400000000000001
S12000029,2014,All,All,All,All,All,All,All,0.7200000000000001
S12000029,2014,All,All,All,All,All,All,Less than 10 minutes,0.725
S12000029,2014,All,All,All,All,All,All,More than 10 minutes,0.595
S12000029,2014,All,All,All,All,All,White,All,0.725
S12000029,2014,All,All,All,All,Pensioners,All,All,0.795
S12000029,2014,All,All,All,All,With Children,All,All,0.595
S12000029,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.7050000000000001
S12000029,2014,All,All,All,Owned Outright,All,All,All,0.805
S12000029,2014,All,All,All,Social Rented,All,All,All,0.5549999999999999
S12000029,2014,All,Urban,All,All,All,All,All,0.7100000000000001
S12000029,2014,Female,All,All,All,All,All,All,0.7050000000000001
S12000029,2014,Male,All,All,All,All,All,All,0.72
S12000029,2015,All,All,20% most deprived,All,All,All,All,0.555
S12000029,2015,All,All,80% least deprived,All,All,All,All,0.755
S12000029,2015,All,All,All,All,Adults,All,All,0.685
S12000029,2015,All,All,All,All,All,All,All,0.725
S12000029,2015,All,All,All,All,All,All,Less than 10 minutes,0.72
S12000029,2015,All,All,All,All,All,All,More than 10 minutes,0.7100000000000001
S12000029,2015,All,All,All,All,All,White,All,0.7150000000000001
S12000029,2015,All,All,All,All,Pensioners,All,All,0.75
S12000029,2015,All,All,All,All,With Children,All,All,0.77
S12000029,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.745
S12000029,2015,All,All,All,Owned Outright,All,All,All,0.81
S12000029,2015,All,All,All,Social Rented,All,All,All,0.565
S12000029,2015,All,Urban,All,All,All,All,All,0.7050000000000001
S12000029,2015,Female,All,All,All,All,All,All,0.74
S12000029,2015,Male,All,All,All,All,All,All,0.7050000000000001
S12000029,2016,All,All,20% most deprived,All,All,All,All,0.48
S12000029,2016,All,All,80% least deprived,All,All,All,All,0.71
S12000029,2016,All,All,All,All,Adults,All,All,0.665
S12000029,2016,All,All,All,All,All,All,All,0.66
S12000029,2016,All,All,All,All,All,All,Less than 10 minutes,0.685
S12000029,2016,All,All,All,All,All,All,More than 10 minutes,0.63
S12000029,2016,All,All,All,All,All,White,All,0.675
S12000029,2016,All,All,All,All,Pensioners,All,All,0.805
S12000029,2016,All,All,All,All,With Children,All,All,0.55
S12000029,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.7
S12000029,2016,All,All,All,Owned Outright,All,All,All,0.79
S12000029,2016,All,All,All,Social Rented,All,All,All,0.45
S12000029,2016,All,Urban,All,All,All,All,All,0.645
S12000029,2016,Female,All,All,All,All,All,All,0.67
S12000029,2016,Male,All,All,All,All,All,All,0.665
S12000029,2017,All,All,20% most deprived,All,All,All,All,0.525
S12000029,2017,All,All,80% least deprived,All,All,All,All,0.74
S12000029,2017,All,All,All,All,Adults,All,All,0.7050000000000001
S12000029,2017,All,All,All,All,All,All,All,0.715
S12000029,2017,All,All,All,All,All,All,Less than 10 minutes,0.7
S12000029,2017,All,All,All,All,All,All,More than 10 minutes,0.77
S12000029,2017,All,All,All,All,All,White,All,0.7050000000000001
S12000029,2017,All,All,All,All,Pensioners,All,All,0.715
S12000029,2017,All,All,All,All,With Children,All,All,0.7200000000000001
S12000029,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.76
S12000029,2017,All,All,All,Owned Outright,All,All,All,0.75
S12000029,2017,All,All,All,Social Rented,All,All,All,0.5
S12000029,2017,All,Urban,All,All,All,All,All,0.7000000000000001
S12000029,2017,Female,All,All,All,All,All,All,0.7050000000000001
S12000029,2017,Male,All,All,All,All,All,All,0.71
S12000029,2018,All,All,20% most deprived,All,All,All,All,0.425
S12000029,2018,All,All,80% least deprived,All,All,All,All,0.795
S12000029,2018,All,All,All,All,Adults,All,All,0.6900000000000001
S12000029,2018,All,All,All,All,All,All,All,0.7100000000000001
S12000029,2018,All,All,All,All,All,All,Less than 10 minutes,0.7300000000000001
S12000029,2018,All,All,All,All,All,All,More than 10 minutes,0.63
